num_clust,clust_size,quadratic.A,quadratic.M,quadratic.Y,icc,Yfamily,x_z,cluster_a,cluster_m,cluster_y,Fit,effname,rbias.est_multi,rbias.est_reg,rbias.est_rmpw,bias.est_multi,bias.est_reg,bias.est_rmpw,multi_cover,MSE.est_multi,MSE.est_reg,MSE.est_rmpw,nreps,trueval,sqrtMSE.est_multi,sqrtMSE.est_reg,sqrtMSE.est_rmpw
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,FE,glm,"Y(1,gm1(0),gm2(0))",0.0031928821979938407,0.004595176375656427,0.08451643671787769,0.004925293076591978,0.007088502225903932,0.13041522268668498,0.532,0.08216190270815665,0.07911932016158271,0.09481372221323957,1000,1.542585279120742,0.28663897625437584,0.2811628192485012,0.30783646247874774
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,FE,glm,"Y(1,gm1(1),gm2(0))",-0.003797008761958625,5.436314894330241e-4,0.0987875267207754,-0.005947560564201946,8.515902526620007e-4,0.15478913401215075,0.534,0.08289662807569152,0.07991066922417436,0.10181221833077805,1000,1.5663805213696667,0.28791774532961933,0.28256604541960384,0.31900842819767994
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,FE,glm,"Y(1,gm1(1),gm2(1))",-0.01824718367530702,-0.010584626330028024,0.10337165209077046,-0.02923751141846839,-0.0169597582779844,0.165686062398606,0.523,0.08378682859222043,0.08077476357214262,0.10316920677956515,1000,1.602302686196666,0.28945954569200244,0.2840909319084811,0.3211509955348541
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,FE,glm,"Y(1,gmjo(0))",1.2848590941300222e-4,0.001382876722916859,0.08520868390977372,1.98835331550119e-4,0.00213986089884578,0.13190451298765882,0.538,0.08202531539856114,0.07907362357852175,0.09497642550011648,1000,1.5475263587930483,0.2864006204577098,0.2810812962800404,0.30809842555029676
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,FE,glm,"Y(1,gmjo(1))",-0.024108383056346543,-0.016674313511996847,0.09982865489770941,-0.03886770365341001,-0.026883260142063263,0.16099641853369337,0.524,0.08431117963797084,0.08120978613819912,0.10134038163450672,1000,1.6122069888539483,0.29036387454015494,0.28485794376471835,0.3182866405746645
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"IDE(,gmjo(0))",-0.16936278812309,-0.09556108241470444,1.071865878224982,-0.045858867993860825,-0.025875244328890615,0.29029631524902916,0.666,0.05790169491662504,0.05264852057626376,0.12136548074098331,1000,0.2707729868058819,0.240627710201101,0.22937885912365902,0.3483561604076065
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"IIE_M1(1,,gm2(0))",-0.351497230528918,-0.04377381647188299,1.0234824599173893,-0.008370435034999275,-0.0010424533723507373,0.024373911325465788,0.813,8.306646097815338e-4,6.966752684413243e-4,0.0024158778151056326,1000,0.023813658566822285,0.02882125274483283,0.02639373880744793,0.04911825954161481
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"IIE_M2(1,gm1(1),)",-0.6311069426354883,-0.359479616330519,0.3032747223967591,-0.022688303097258,-0.012916875565764213,0.010896928386455236,0.635,0.001383368495732864,0.0010803602111449885,0.002775825464652074,1000,0.03595001348347106,0.037193662037138316,0.03286864653143146,0.05262826024051353
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,IIE_Mdep,-1.0025205682154112,-0.9999999999999996,-1.2441910343912137,-0.0049806810197608005,-0.004970912626890801,-0.006178934165886468,0.389,4.3700462635758165e-5,2.4709976166551326e-5,8.275807570545415e-5,1000,0.004968158437514076,0.0066106325442999905,0.004970912626890801,0.009082735188369882
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"IIE_Mjo(1,)",-0.5567495756018562,-0.29253071074121295,0.44955737182696054,-0.03603941915201808,-0.018930241565005754,0.029091905546034552,0.644,0.0029751663183969434,0.0022403517084193182,0.004522781638457121,1000,0.06473183048780742,0.054545085190115375,0.04733025028382192,0.06724306444267208
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"Y(0,gmjo(0))",0.048673403690398895,0.03762315201727345,-0.12401825776414589,0.06218495110508003,0.04799617883646964,-0.1583918022613703,0.495,0.0907341012866346,0.08887817500270126,0.09615352268841297,1000,1.277596107735247,0.3012210173388215,0.2979656344352169,0.31008428904761787
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"Y(1,gm1(0),gm2(0))",0.01366116492633001,0.01756242037738633,0.08451643671787769,0.02108499474634374,0.027062885539913123,0.13041522268668498,0.506,0.08945061053715013,0.08429769957966375,0.09481372221323957,1000,1.5434258249606025,0.29908294925847934,0.29030129833669244,0.30783646247874774
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"Y(1,gm1(1),gm2(0))",0.00811271017925576,0.016629660672708234,0.0987875267207754,0.012714559711344477,0.02602043216756236,0.15478913401215075,0.498,0.09044859079336931,0.08500687428031599,0.10181221833077805,1000,1.5672394835274248,0.3007467219993749,0.2915211053440968,0.31900842819767994
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"Y(1,gm1(1),gm2(1))",-0.006221188078208721,0.008190788681620077,0.10337165209077046,-0.00997374338591362,0.013103556601798148,0.165686062398606,0.498,0.09086824386640587,0.08496584577222459,0.10316920677956515,1000,1.603189497010896,0.30144359980999075,0.29144442773131046,0.3211509955348541
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"Y(1,gmjo(0))",0.0105440512657982,0.014310696245759388,0.08520868390977372,0.016326083111219202,0.022120934507579043,0.13190451298765882,0.507,0.08899173702236049,0.08405462834218261,0.09497642550011648,1000,1.5483690945411288,0.298314828700084,0.28988419029347146,0.30809842555029676
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,RE,glm,"Y(1,gmjo(1))",-0.012220770402475184,0.001987901604054268,0.09982865489770941,-0.019713336040798966,0.0031906929425732033,0.16099641853369337,0.495,0.09096582966422796,0.08480430573275564,0.10134038163450672,1000,1.6131009250289363,0.3016054204821723,0.2911705221781409,0.3182866405746645
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"IDE(,gmjo(0))",0.33073637184926297,0.8617610341173081,1.071865878224982,0.08958241895493882,0.23333176314659784,0.29029631524902916,0.659,0.09189540296473235,0.1537721257080636,0.12136548074098331,1000,0.2708574761646326,0.3031425456196018,0.39210493426320847,0.3483561604076065
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"IIE_M1(1,,gm2(0))",-0.24574529118135707,0.9713979183209592,1.0234824599173893,-0.005857350461668524,0.023138357584759163,0.024373911325465788,0.896,0.001508874989256996,0.002306591941007555,0.0024158778151056326,1000,0.023835046578149364,0.03884424010399735,0.04802392433101434,0.04911825954161481
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"IIE_M2(1,gm1(1),)",-0.4636581282853944,0.41782580888617443,0.3032747223967591,-0.016656073626273842,0.015019841179876764,0.010896928386455236,0.818,0.0021853625531391436,0.002956038351407545,0.002775825464652074,1000,0.03592317832940388,0.04674786148198807,0.05434457064738599,0.05262826024051353
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,IIE_Mdep,-0.9099108376539621,-1.0000000000000002,-1.2441910343912137,-0.004519778285304783,-0.0049733262279551904,-0.006178934165886468,0.484,4.817047989726306e-5,2.4734032699010946e-5,8.275807570545415e-5,1000,0.00496727602119588,0.00694049565213199,0.0049733262279551904,0.009082735188369882
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"IIE_Mjo(1,)",-0.41765922218208457,0.5125850885335226,0.44955737182696054,-0.02703320237324715,0.03318487253668073,0.029091905546034552,0.795,0.004542666619887623,0.006514120032897146,0.004522781638457121,1000,0.06472550092874912,0.06739930726563607,0.08067755926540428,0.06724306444267208
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"Y(0,gmjo(0))",-0.009795973938323915,-0.08435669733048046,-0.12401825776414589,-0.012512082322661863,-0.10762548365415146,-0.1583918022613703,0.514,0.09930319953394526,0.11063968134768634,0.09615352268841297,1000,1.2772678246633504,0.31512410179791905,0.3326080485074388,0.31008428904761787
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"Y(1,gm1(0),gm2(0))",0.053876434159916435,0.08474899262136223,0.08451643671787769,0.08314133321478724,0.1306518309907792,0.13041522268668498,0.577,0.09418116724541147,0.10067677567939996,0.09481372221323957,1000,1.543185522783607,0.3068895033157887,0.31725734772049313,0.30783646247874774
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"Y(1,gm1(1),gm2(0))",0.04931906081143291,0.0982398196178255,0.0987875267207754,0.0772839827531187,0.1537901885755384,0.15478913401215075,0.563,0.09498299104951478,0.11014519030977461,0.10181221833077805,1000,1.5670205693617565,0.30819310675210565,0.3318487720781116,0.31900842819767994
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"Y(1,gm1(1),gm2(1))",0.037822855115266396,0.10541367074862784,0.10337165209077046,0.06062790912684489,0.16881002975541515,0.165686062398606,0.546,0.092373557724706,0.11653578902016706,0.10316920677956515,1000,1.6029437476911603,0.30393018560963303,0.34134374471713286,0.3211509955348541
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"Y(1,gmjo(0))",0.04978300954777844,0.08128028637962163,0.08520868390977372,0.07707033663227685,0.12570627949244623,0.13190451298765882,0.574,0.09285685342383196,0.099408884484181545,0.09497642550011648,1000,1.5481253008279832,0.30472422520015036,0.31525265113378,0.30809842555029676
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,RE,noncluster,glm,"Y(1,gmjo(1))",0.03102403161193139,0.09860909129033361,0.09982865489770941,0.050037134259029746,0.15889115202912704,0.16099641853369337,0.551,0.09106109779527714,0.1132852555718298,0.10134038163450672,1000,1.6128508017567322,0.3017633141971985,0.33654919285248813,0.3182866405746645
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"IDE(,gmjo(0))",-0.27282847157155654,-0.26923363698169006,0.3111341734289425,-0.0739025745321873,-0.0729034372266422,0.08427290316537296,0.693,0.05820570172554106,0.05440136585769545,0.051926150083491905,1000,0.2708755948618229,0.2412585785532632,0.23321992435159425,0.22777111503200212
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"IIE_M1(1,,gm2(0))",-0.1321748850762748,0.6125976091985142,5.244477461698342,-0.003148719284418433,0.01458704590154554,0.12491218632753805,0.968,0.0013337530728855325,0.002245508216205961,0.024463195056171963,1000,0.023822372023258324,0.03652058423527111,0.04737356406669274,0.15639155269390984
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"IIE_M2(1,gm1(1),)",-0.40098855423459806,0.010588104446583138,3.378547834643652,-0.014409567820602228,3.8037953632693504e-4,0.1214834182735215,0.856,0.001825305943381232,0.0020708091238196627,0.027272383567997847,1000,0.03593511003850729,0.04272359937296051,0.04550113815090622,0.16514122641393666
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,IIE_Mdep,-0.942746133417008,-1.0000000000000004,-1.718527263123043,-0.004681522396386711,-0.004972622928820427,-0.008547007028332275,0.767,1.0345041589318657e-4,2.4727011644469977e-5,3.657374458987837e-4,1000,0.004965835690482666,0.010171057756850394,0.004972622928820427,0.019118873442412143
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"IIE_Mjo(1,)",-0.3436135580462396,0.15442458160172667,3.673451880519202,-0.022239809501407377,0.009994802509052042,0.23784859757272728,0.869,0.003696948037790032,0.005056733667212085,0.07702723988572903,1000,0.06472331775224828,0.06080253315273988,0.07110181607228944,0.2775256015073873
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"Y(0,gmjo(0))",0.04858111156373455,0.036363970402887115,-0.1254538906928834,0.06211442638903027,0.04642580414915841,-0.16034474882922278,0.496,0.09397808520785424,0.08930298296474384,0.09669518435495979,1000,1.2785715351025075,0.30655845316652786,0.29881961722356226,0.3109236558598273
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"Y(1,gm1(0),gm2(0))",-0.00434308911008248,-0.013972382749691582,-0.05061956300909875,-0.006707943131164143,-0.02153417910100879,-0.07815865787396634,0.556,0.08554373954433302,0.07867041406120413,0.09092269610045603,1000,1.5445096706838584,0.2924786138238709,0.2804297990344445,0.3015217130990199
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"Y(1,gm1(1),gm2(0))",-0.006284805862009143,-0.004444619609303926,0.029820343339340173,-0.009856662415582461,-0.006947133199463219,0.04675352845357169,0.532,0.08662875105382856,0.08007054642354822,0.08644269390572994,1000,1.5683320427071166,0.2943276253664079,0.28288883363006956,0.2940035680526875
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"Y(1,gm1(1),gm2(1))",-0.015126053160568932,-0.004107723957359149,0.10489908185491767,-0.024266230236184867,-0.006566753663136352,0.16823694672709316,0.488,0.08807991907319758,0.08185206780028341,0.10422575666015493,1000,1.604267152745624,0.29678261248462245,0.28602951874550336,0.32283582566817
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"Y(1,gmjo(0))",-0.007607970556199885,-0.017123057297703716,-0.04911049086738814,-0.011788148143157047,-0.026477633077483787,-0.07607184566384981,0.56,0.08582778944902217,0.07890758629779976,0.09219917528393033,1000,1.5494471299643304,0.29296380228455215,0.28085182558582283,0.3036359010510062
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,FE,glm,"Y(1,gmjo(1))",-0.02108077105035629,-0.01023455948318402,0.10025091606472537,-0.0340279576445643,-0.016482830568431705,0.1617767519088775,0.483,0.08865657645917917,0.08208034066410123,0.10189611798225677,1000,1.6141704477165786,0.2977525423219408,0.2864273727372293,0.3192087251924785
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"IDE(,gmjo(0))",-0.1904503377316823,-0.0970993238764755,0.3111341734289425,-0.05158880971204669,-0.02629792375552055,0.08427290316537296,0.72,0.05681569800434186,0.05072841595318393,0.051926150083491905,1000,0.27087801642404047,0.23836043716259175,0.225195638195826,0.22777111503200212
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"IIE_M1(1,,gm2(0))",0.12018426815171093,0.990905544566699,5.244477461698342,0.0028613954727742656,0.023587064213382733,0.12491218632753805,0.982,0.0013225392512091778,0.0027733466684688097,0.024463195056171963,1000,0.023808402853210963,0.03636673275411441,0.0526154741434898,0.15639155269390984
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"IIE_M2(1,gm1(1),)",-0.2652441780424584,0.3318979252770956,3.378547834643652,-0.0095324087686032,0.011927067924716839,0.1214834182735215,0.853,0.002076097802562921,0.002725688187785783,0.027272383567997847,1000,0.03593823939493714,0.04556421625094544,0.05219143298794184,0.16514122641393666
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,IIE_Mdep,-1.053549941040908,-0.9999999999999999,-1.718527263123043,-0.005240399896547644,-0.004968315122713546,-0.008547007028332275,0.739,1.1809047017912551e-4,2.4684216347734737e-5,3.657374458987837e-4,1000,0.004974040330133876,0.010866943920860432,0.004968315122713546,0.019118873442412143
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"IIE_Mjo(1,)",-0.18404338022809472,0.472063995434019,3.673451880519202,-0.011911413192376576,0.030545817015386025,0.23784859757272728,0.898,0.003875370780588229,0.007122156888217039,0.07702723988572903,1000,0.06472068257828198,0.06225247610005749,0.084367446139146,0.2775256015073873
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"Y(0,gmjo(0))",0.03632311914312413,0.009669124922484106,-0.1254538906928834,0.046434777881999435,0.012352493296800287,-0.16034474882922278,0.502,0.08866515702811888,0.08348979010601759,0.09669518435495979,1000,1.2783807937592666,0.2977669508661411,0.2888912764366211,0.3109236558598273
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"Y(1,gm1(0),gm2(0))",-1.2041269542779041e-4,-0.005832531459881281,-0.05061956300909875,-1.859547130320196e-4,-0.009002235117105184,-0.07815865787396634,0.562,0.08277208490691812,0.07859741797032604,0.09092269610045603,1000,1.5443115227292221,0.2877013814824637,0.2803487381475202,0.3015217130990199
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"Y(1,gm1(1),gm2(0))",0.001706145503347542,0.00930598789770056,0.029820343339340173,0.0026754407597421497,0.01458482909627749,0.04675352845357169,0.537,0.08346984996447906,0.0807230898384215,0.08644269390572994,1000,1.5681199255824332,0.2889114915756711,0.28410886322212353,0.2940035680526875
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"Y(1,gm1(1),gm2(1))",-0.004274762697871157,0.016537018935417907,0.10489908185491767,-0.00685696800886092,0.026511897020994393,0.16823694672709316,0.505,0.08361195057850748,0.08350233807633652,0.10422575666015493,1000,1.6040581649773702,0.28915731112753745,0.288936690164309,0.32283582566817
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"Y(1,gmjo(0))",-0.00332677264519638,-0.009006330018461869,-0.04911049086738814,-0.005154031830047316,-0.013945430458720282,-0.07607184566384981,0.576,0.08294649361610197,0.0787108093638169,0.09219917528393033,1000,1.5492588101833071,0.2880043291620839,0.2805506700941993,0.3036359010510062
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,RE,glm,"Y(1,gmjo(1))",-0.010573520356955834,0.010291125102854359,0.10025091606472537,-0.017065445022423915,0.016600386556665736,0.1617767519088775,0.512,0.08372107891643568,0.08307497929837805,0.10189611798225677,1000,1.6139794927615891,0.2893459502333421,0.28819526934844947,0.3192087251924785
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"IDE(,gmjo(0))",0.21301085554489177,0.8705019255368192,0.3111341734289425,0.05768736143263465,0.2357361116720952,0.08427290316537296,0.709,0.09854047565586552,0.15536046145031843,0.051926150083491905,1000,0.27081888049821534,0.3139115729881036,0.394069693850984,0.22777111503200212
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"IIE_M1(1,,gm2(0))",1.5146072184339607,3.2246135416741613,5.244477461698342,0.0360822224391193,0.07684055741216875,0.12491218632753805,0.954,0.004732674680330351,0.01131294180663084,0.024463195056171963,1000,0.023822824822152092,0.0687944378589603,0.10635762065991762,0.15639155269390984
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"IIE_M2(1,gm1(1),)",0.6905977095136999,1.878685439737294,3.378547834643652,0.02486076330582459,0.06757321226815699,0.1214834182735215,0.88,0.0063223369806819606,0.011697967744378156,0.027272383567997847,1000,0.035998907849449514,0.07951312458130394,0.1081420005792348,0.16514122641393666
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,IIE_Mdep,-1.1572687995866842,-0.9999999999999999,-1.718527263123043,-0.005763000779766603,-0.0049764943824193416,-0.008547007028332275,0.778,1.781150287810982e-4,2.476554051278519e-5,3.657374458987837e-4,1000,0.004979829043887509,0.013345974253725286,0.0049764943824193416,0.019118873442412143
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"IIE_Mjo(1,)",0.851522455700137,2.152665668895362,3.673451880519202,0.05517998496517728,0.1394372752979064,0.23784859757272728,0.871,0.013908010248353414,0.03607111106799355,0.07702723988572903,1000,0.06480156171548912,0.11793222735263426,0.18990783289023613,0.2775256015073873
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"Y(0,gmjo(0))",-0.027163144957409006,-0.1267362054201432,-0.1254538906928834,-0.03469778990295505,-0.16187519093445357,-0.16034474882922278,0.528,0.09713725276722657,0.12746725488107588,0.09669518435495979,1000,1.2773848520618705,0.3116684981951602,0.3570141025537412,0.3109236558598273
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"Y(1,gm1(0),gm2(0))",0.01877398366269992,0.051076290628841774,-0.05061956300909875,0.028972829681065734,0.07881154796635628,-0.07815865787396634,0.627,0.0916791163410918,0.08613727781923253,0.09092269610045603,1000,1.5432435758761651,0.3027855946723552,0.2934665882770604,0.3015217130990199
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"Y(1,gm1(1),gm2(0))",0.04151390910506096,0.09933907436669372,0.029820343339340173,0.06505505212018498,0.15565210537852506,0.04675352845357169,0.582,0.09690403789119881,0.10939094550338457,0.08644269390572994,1000,1.5670664006983173,0.31129413404559814,0.3307208591665623,0.2940035680526875
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"Y(1,gm1(1),gm2(1))",0.056089926559177515,0.13926730036507862,0.10489908185491767,0.08991581542600949,0.22322531764668205,0.16823694672709316,0.521,0.1051750290659507,0.14313899648700773,0.10422575666015493,1000,1.6030653085477669,0.3243069981760349,0.3783139848942087,0.32283582566817
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"Y(1,gmjo(0))",0.014849190094422855,0.04771489471658845,-0.04911049086738814,0.022989571529679717,0.07386092073764168,-0.07607184566384981,0.626,0.09091695659451964,0.08538140835524696,0.09219917528393033,1000,1.5482037325600857,0.30152438805927395,0.2921758332135566,0.3036359010510062
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,RE,noncluster,noncluster,glm,"Y(1,gmjo(1))",0.04846205822899306,0.1322548162604047,0.10025091606472537,0.07816955649485699,0.21329819603554812,0.1617767519088775,0.526,0.10277810164717133,0.13880545461414012,0.10189611798225677,1000,1.6130052942755748,0.32059023947583204,0.3725430645997787,0.3192087251924785
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"IDE(,gmjo(0))",-0.26579168626235156,-0.26971381219297486,2.072863810700091,-0.07195964229246632,-0.07303750196565675,0.5613144228110784,0.616,0.05444821708082438,0.05468556693164517,0.37526543568668164,1000,0.270736994465049,0.23334141741410672,0.23381872153110042,0.6125817699387855
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"IIE_M1(1,,gm2(0))",-0.5397511806841562,-0.5058500090825168,0.1814025859831014,-0.012846444043729824,-0.012040731331302396,0.0043191337193022525,0.705,6.237861092191232e-4,5.26626249207814e-4,0.001082048787737681,1000,0.023800677985449596,0.02497571038467421,0.02294706742113249,0.032880187120406454
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"IIE_M2(1,gm1(1),)",-0.6845928318587731,-0.6825597738470063,-0.3182558406974757,-0.024617260164201234,-0.024533157348019384,-0.0114388103518068,0.523,0.0012648113932709018,0.0010990510592515208,0.0015822501314940625,1000,0.03595898031441792,0.035564186947980435,0.03315110316634252,0.0397532206757278
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,IIE_Mdep,-0.9624510643755553,-1,-0.9974170650049736,-0.004785027431519084,-0.004968521901081027,-0.004964440327545155,0.239,3.565245172229623e-5,2.4686260261541838e-5,4.974899940520745e-5,1000,0.004971709844410263,0.0059709674025484535,0.004968521901081027,0.007037198306388053
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"IIE_Mjo(1,)",-0.6526778724232003,-0.6419385972383304,-0.18669513640598503,-0.04224873163945015,-0.04154241058040281,-0.012084116960049707,0.504,0.0030427450334091447,0.0027137916442784315,0.002523628119554489,1000,0.06473136814427778,0.05516108259823355,0.05208954422402469,0.05018549030746924
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"Y(0,gmjo(0))",0.05279351612219414,0.049948104073173266,-0.2104156260785996,0.06735679309600613,0.06375298697634127,-0.2687727977428336,0.491,0.08199198928459613,0.08419110830451945,0.1371583295371349,1000,1.2758535146646477,0.28634243360807726,0.2901038009355986,0.37033566102117016
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"Y(1,gm1(0),gm2(0))",4.6392353460265103e-4,-0.0028134939637642947,0.19057785165039942,7.152039811362755e-4,-0.004340296864813876,0.2941047766194064,0.505,0.07968040426973459,0.08120940298863814,0.16390330240629328,1000,1.5416419469834561,0.28227717631741783,0.28495566473910267,0.40483220698198474
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"Y(1,gm1(1),gm2(0))",-0.007749399351403583,-0.0104594471771069,0.1904379989456365,-0.01213124006259356,-0.01638102819611622,0.29842391033870863,0.496,0.08020433345581587,0.08208765287850395,0.16585642335502424,1000,1.5654426249689057,0.28320369604900264,0.2864876554685286,0.40723292052102616
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"Y(1,gm1(1),gm2(1))",-0.022947710371686095,-0.0255387369629714,0.17903201023950452,-0.03674850022679489,-0.04091418554413567,0.2869850999869018,0.489,0.08225536725411245,0.08370401061066772,0.15731873581047315,1000,1.6014016052833238,0.28680196522010176,0.2892987235483785,0.39660539368725645
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"Y(1,gmjo(0))",-0.0029761266277589958,-0.006000078895337737,0.18895905827550177,-0.004602849196460233,-0.0092845149893155815,0.29254162506824466,0.506,0.07982908053563584,0.08127675346188229,0.1626708925535345,1000,1.5465905091296968,0.2825404051381604,0.28507322223621945,0.403305841432012
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,FE,glm,"Y(1,gmjo(1))",-0.029076487756234934,-0.031531325454161346,0.1738832388304391,-0.046851580835910206,-0.05082692556971833,0.2804575081081951,0.48,0.08320197834866905,0.0846133810667089,0.15322232379232772,1000,1.6113218772739744,0.2884475313617176,0.29086512102961243,0.3914073341754844
20,20,FALSE,FALSE,FALSE,0.2,gaussian,0.3,noncluster,FE,RE,glm,"IDE(,gmjo(0))",-0.10186314131413082,-0.12503879464728507,2.072863810700091,-0.027589786957981432,-0.0338606580916863,0.5613144228110784,0.617,0.057643067305267214,0.05311019884797854,0.37526543568668164,1000,0.2708515229556746,0.24008970678741565,0.23042161123112345,0.6125817699387855
