num_clust,clust_size,quadratic.A,quadratic.M,quadratic.Y,icc,Yfamily,x_z,cluster_a,cluster_m,cluster_y,Fit,effname,rbias.est_multi,rbias.est_reg,rbias.est_rmpw,bias.est_multi,bias.est_reg,bias.est_rmpw,multi_cover,MSE.est_multi,MSE.est_reg,MSE.est_rmpw,nreps,trueval,sqrtMSE.est_multi,sqrtMSE.est_reg,sqrtMSE.est_rmpw
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,FE,glm,"Y(1,gmjo(1))",-0.029672932754284086,-0.029366246822121547,0.055735915884983195,-0.047855338583598625,-0.047360727577534664,0.08988869243326658,0.648,0.08744042398545923,0.08335257101416271,0.08370159937403732,1000,1.6127606590113484,0.2957032701636207,0.2887084533126156,0.2893122869392818
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"IDE(,gmjo(0))",-0.14936281296407555,0.08669344801274946,0.7246442964441459,-0.040000428823715684,0.023217124985122926,0.19406492169772713,0.675,0.10191986284736622,0.0923103602023656,0.10393213987329379,1000,0.26780714710653253,0.31924890422265545,0.30382620065156596,0.32238508010342815
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"IIE_M1(1,,gm2(0))",-0.42607215327508474,-0.26111908204182843,0.03785247255439267,-0.01109549719016718,-0.006799895320132768,9.857297634679857e-4,0.841,0.002134640368857006,0.0014588371767411076,0.0032998053819086096,1000,0.026041357326170057,0.046202168443234416,0.0381947270803328,0.05744393250734676
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"IIE_M2(1,gm1(1),)",-0.6271272662359616,-0.5319783891777896,-0.22463710879137766,-0.024897246940108083,-0.021119791843298503,-0.008918198698422563,0.705,0.003407445673979563,0.002380278086779472,0.0051816028603117415,1000,0.03970046955467616,0.05837333016009591,0.048788093698969956,0.07198335127174715
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,IIE_Mdep,-1.0353357086523767,-1.0000000000000002,-0.9950726359922002,-0.005821679823545384,-0.005622987572912997,-0.005595281066329919,0.426,9.658057858544664e-5,3.1617989245133996e-5,1.6069967846485278e-4,1000,0.005622987572912996,0.009827541838397161,0.005622987572912997,0.01267673769014934
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"IIE_Mjo(1,)",-0.5859249305680502,-0.47001698236150014,-0.1895576987739498,-0.04181442395382066,-0.03354267473634428,-0.013527750001284509,0.747,0.006431935461779686,0.00457685425144788,0.008069095979494489,1000,0.07136481445375922,0.08019934826281125,0.06765245192487764,0.08982814692230097
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"Y(0,gmjo(0))",0.04096752952721563,0.013780518811577979,-0.07468498641429175,0.05222248776707278,0.017566423539976117,-0.0952030994891536,0.673,0.07587398338078827,0.068931676002033,0.07103937800272758,1000,1.2747287515196695,0.2754523250596885,0.2625484260132462,0.2665321331523229
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"Y(1,gm1(0),gm2(0))",0.011517038705733399,0.030185754279148498,0.06485410524368349,0.01770083820382628,0.04639327575496235,0.09967597167150968,0.675,0.07482490401634478,0.07305560515247249,0.08535833293938136,1000,1.5369261713963387,0.2735414118855585,0.2702880040854061,0.29216148435305667
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"Y(1,gm1(1),gm2(0))",0.004226153705866071,0.025332183623284283,0.06440421799245782,0.006605341013658966,0.03959338043482945,0.10066170143497753,0.66,0.0760448854990275,0.07317416020275318,0.08563781839667037,1000,1.5629675287225089,0.27576237143422505,0.27050722763496204,0.29263939993902116
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"Y(1,gm1(1),gm2(1))",-0.011413409356218658,0.011526771989825406,0.05724423451093817,-0.018291905926449054,0.018473588591531004,0.09174350273655503,0.651,0.07638939435802315,0.07346300191129765,0.07879609923804788,1000,1.602667998277185,0.2763863136228405,0.2710405908923932,0.2807064289218326
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"Y(1,gmjo(0))",0.007923354622892275,0.02643928647717139,0.06409045150691207,0.012222058943357206,0.040783548525099154,0.09886182220857365,0.674,0.07473363365566087,0.07256656694749562,0.08491146656797173,1000,1.5425358986262019,0.2733745300053772,0.2693818237140279,0.2913957216020368
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,RE,glm,"Y(1,gmjo(1))",-0.018335926597361486,0.004486567067026287,0.0528744249975811,-0.029592365010463532,0.0072408737887547925,0.08533407220728904,0.646,0.07689577110518084,0.07317415868907318,0.07742526796309791,1000,1.6139007130799612,0.27730086748003663,0.27050722483710704,0.27825396306808986
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"IDE(,gmjo(0))",0.20038357863559939,1.1040124218385976,0.7228251029233637,0.05367083735035773,0.29569923607875515,0.19360183502014436,0.718,0.16885008297602283,0.25054765530286177,0.10512838636611023,1000,0.2678404972892463,0.41091371719136227,0.5005473557045944,0.3242350788642559
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"IIE_M1(1,,gm2(0))",-0.5375474666475427,0.3395078129744817,0.1740605361183419,-0.014002148549121263,0.008843570337153038,0.004533965155614321,0.925,0.0031416199935423005,0.002665812175808768,0.0029834779359999694,1000,0.02604820861020287,0.056050156052791685,0.05163150371438709,0.05462122239569497
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"IIE_M2(1,gm1(1),)",-0.7151065700545536,-0.09739029896095606,-0.28097583485318595,-0.02838997158413376,-0.0038664276568748423,-0.01115483523903531,0.867,0.005112878447814546,0.004786966845586093,0.004620176630794034,1000,0.039700336667257814,0.07150439460490905,0.06918790967781938,0.06797188117739596
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,IIE_Mdep,-0.9821510862277815,-1.0000000000000002,-0.9576178987922115,-0.005532607147437953,-0.005633152806140486,-0.005394407953791701,0.508,1.110620920681525e-4,3.173241053732843e-5,1.3808842739989195e-4,1000,0.005633152806140485,0.01053860010002052,0.005633152806140486,0.011751103241819124
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"IIE_Mjo(1,)",-0.6713867639372246,-0.009190172599900709,-0.1683243514764889,-0.04792472728069298,-6.560101258622963e-4,-0.012015278037212697,0.867,0.009512011152095826,0.007988626364858812,0.006628141763041472,1000,0.07138169808360117,0.09752953989482277,0.0893791159324079,0.08141340038987115
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"Y(0,gmjo(0))",0.007494280617127385,-0.10806217224907728,-0.06894017582657014,0.00956623320089763,-0.13793824821127196,-0.08800014738714788,0.68,0.09927081918898056,0.107677636073379,0.0747477248869079,1000,1.2764711771047133,0.3150727204773218,0.3281427068721458,0.27340030154867767
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"Y(1,gm1(0),gm2(0))",0.045579226945283075,0.10617903495209813,0.07004526779188298,0.07013254970424922,0.16337719933834627,0.10777833575060364,0.714,0.09587119499482463,0.11110056007008864,0.08711904347018466,1000,1.5386954629230964,0.3096307397446588,0.3333175063960617,0.2951593526727294
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"Y(1,gm1(1),gm2(0))",0.03587194642565684,0.1100632472964339,0.07177680469297747,0.05613040115512808,0.17222076967549943,0.11231230090621809,0.701,0.09632239833082579,0.11588555932040832,0.08749085077291009,1000,1.5647436715332992,0.3103584996916079,0.34041968115901927,0.2957885237342891
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"Y(1,gm1(1),gm2(1))",0.01728974612339768,0.10493002009302903,0.06304829906818281,0.02774042957099422,0.16835434201862448,0.10115746566718269,0.683,0.09595659289472022,0.11477819701196809,0.08020630676895214,1000,1.604444008200557,0.309768611861693,0.33878931065186824,0.28320717993891353
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"Y(1,gmjo(0))",0.040948386002502855,0.10215618419733435,0.06838107189368893,0.06323707055125537,0.15776098786748316,0.10560168763299647,0.718,0.09485469254432918,0.10929698009937108,0.08680892641225398,1000,1.5443116743939596,0.3079848901234104,0.330600937838009,0.29463354597237223
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,FE,noncluster,glm,"Y(1,gmjo(1))",0.009477258204681366,0.09723687700761591,0.057923372831736625,0.015312343270562266,0.15710497774162074,0.09358640959578367,0.681,0.09478577131621463,0.11111698656663926,0.07883887050767609,1000,1.6156933724775608,0.3078729791914429,0.33334214640012033,0.28078260364145796
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"IDE(,gmjo(0))",-0.23549827563090256,-0.23665320109469695,0.33148075434232216,-0.06308309397539782,-0.0633924646974209,0.08879399019458684,0.649,0.11879899648769748,0.10774910594453212,0.08307603097227556,1000,0.26787072561952946,0.344672303046963,0.32825158940137994,0.2882291292917417
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"IIE_M1(1,,gm2(0))",-0.39728500392171495,0.020173097824307703,1.849265013031429,-0.010355488002910637,5.258247113256875e-4,0.048202276621603514,0.888,0.002455301177352273,0.002825350220057301,0.00870010892998835,1000,0.026065640285157062,0.04955099572513425,0.05315402355473479,0.09327437445509003
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"IIE_M2(1,gm1(1),)",-0.7450632814523032,-0.46349634414693713,0.8641442358314791,-0.029572464299378372,-0.01839673143395291,0.03429893164756096,0.739,0.0036455092367718572,0.003136388105266927,0.010786375704298154,1000,0.03969121151928827,0.06037805260831006,0.0560034651183918,0.10385747784487236
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,IIE_Mdep,-0.9887567766752289,-1.000000000000001,-1.5998263893697844,-0.00554498730933476,-0.005608039752688437,-0.008971889988985751,0.538,1.0416501932653807e-4,3.1450109867733786e-5,3.5635643461458114e-4,1000,0.005608039752688431,0.010206126558422547,0.005608039752688437,0.01887740539943403
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"IIE_Mjo(1,)",-0.6371892203495995,-0.3289985588574564,1.0303290129897016,-0.045472939611623776,-0.023478946475315666,0.07352931828017872,0.77,0.007390414939979008,0.007155656319262465,0.020178815825594325,1000,0.07136489155713377,0.08596752258835315,0.08459111253117826,0.1420521588206048
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"Y(0,gmjo(0))",0.045659513763204006,0.03643372164839383,-0.06872665817334869,0.058242259416766494,0.04647404435292241,-0.08766619537252658,0.649,0.08370890014965283,0.07825806664494513,0.07332154356573918,1000,1.2755777409023272,0.2893249041296875,0.2797464327653619,0.2707795109784697
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"Y(1,gm1(0),gm2(0))",4.191622292924294e-4,-0.007362919078010496,-6.550249954240639e-4,6.446099481224822e-4,-0.011323088182153893,-0.0010073322422967203,0.687,0.07497315948951257,0.06715293001142814,0.07402532322038806,1000,1.537853134359512,0.27381227052400803,0.25913882382118686,0.2720759511981683
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"Y(1,gm1(1),gm2(0))",-0.006209323791124861,-0.006903979698869743,0.030177362881285127,-0.009710878054787984,-0.010797263470828041,0.047194944379306956,0.67,0.076277314152935,0.0712380496198261,0.0729561766562728,1000,1.563918774644669,0.27618347914554014,0.26690457024904257,0.2701040108111555
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"Y(1,gm1(1),gm2(1))",-0.02449681823704365,-0.018205171554597853,0.05081901255916448,-0.03928334235416654,-0.029193994904781133,0.08149387602686774,0.627,0.07890581333159177,0.07574595224074952,0.07094853147916588,1000,1.6036099861639574,0.2809017859174124,0.2752198253046999,0.26636165542203305
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"Y(1,gmjo(0))",-0.0031363758905018943,-0.010961441675227349,7.306980741649097e-4,-0.004840834558631272,-0.016918420344498426,0.001127794822060304,0.689,0.07512353425483234,0.06731095063240045,0.0754841816252888,1000,1.5434484665218566,0.2740867276152429,0.25944354035589406,0.2747438472928717
20,10,FALSE,FALSE,FALSE,0.2,gaussian,0,FE,RE,FE,glm,"Y(1,gmjo(1))",-0.0311576405524099,-0.025016740552525278,0.046232657618743185,-0.050313774170255156,-0.0403973668198142,0.07465711310223891,0.625,0.07975602500554972,0.07652561014822376,0.07006457880786704,1000,1.6148133580789905,0.28241109221408023,0.27663262668785793,0.264697145447145
